UID	Inclusion-Junction	Event-Direction	ClusterID	UpdatedClusterID	AltExons	EventAnnotation	Coordinates	ProteinPredictions	dPSI	rawp	adjp	avg-Pos	avg-Neg
HIP1:ENSG00000127946:E21.1-E22.1|ENSG00000127946:I21.1-E22.1	False	inclusion	clu_10166	NewClu_132	ENSG00000127946:E21.1	intron-retention	chr7:75185330-75184855|chr7:75184856-75184855		-0.192798451243	0.0252357819069	0.813876605581	0.379838932737	0.57263738398
SYNGAP1:ENSG00000197283:E19.4-E20.1|ENSG00000197283:E19.4-E20.1_33415607	False	exclusion	clu_27219	NewClu_2985	ENSG00000197283:E20.1	alt-3'	chr6:33414563-33415620|chr6:33414563-33415607		0.0609218432662	0.0252687949416	0.813876605581	0.718668279381	0.657746436115
RP11-599B13.6:ENSG00000263620:E1.1-E2.1|ENSG00000263620:I1.1-E3.1	False	inclusion	clu_37849	NewClu_4165	ENSG00000263620:E1.1|ENSG00000263620:E2.1	intron-retention	chr17:8066196-8065687|chr17:8065688-8065687		-0.0914649370336	0.0252801685171	0.813876605581	0.641644989524	0.733109926557
SMC5:ENSG00000198887:E8.1-E9.1|ENSG00000198887:I8.1_72901795-E9.1	False	inclusion	clu_28083	NewClu_511	ENSG00000198887:E8.1		chr9:72901187-72912882|chr9:72901795-72912882		-0.0502102740646	0.0252903794657	0.813876605581	0.874361061952	0.924571336017
ACSF3:ENSG00000176715:I18.1-E19.1|ENSG00000176715:E16.3-E19.1	True	inclusion	clu_23428	NewClu_992	ENSG00000176715:I18.1	intron-retention	chr16:89220497-89220498|chr16:89212457-89220498	(+)alt-N-terminus, (+)alt-C-terminus, (+)AA:132(AK096561-PEP)->148(AK098113-PEP)	0.0436743467775	0.0252930959786	0.813876605581	0.083393191381	0.0397188446034
RBM26:ENSG00000139746:E15.1-E16.1|ENSG00000139746:I15.1-E16.1	False	inclusion	clu_13509	NewClu_4112	ENSG00000139746:E15.1	intron-retention	chr13:79918804-79918457|chr13:79918458-79918457		-0.046535357664	0.0252940812969	0.813876605581	0.925580727619	0.972116085283
VAMP1:ENSG00000139190:I5.1-E6.1|ENSG00000139190:E5.2-E7.1	True	inclusion	clu_13370	NewClu_1897	ENSG00000139190:I5.1|ENSG00000139190:E6.1	intron-retention	chr12:6573653-6573652|chr12:6574056-6572135	(+)alt-C-terminus, (+)AA:116(ENSP00000444181)->117(AAH23286.1)|(-)Synaptobrevin_met/fun-IPR016444, (+)Synaptobrevin-IPR001388, (+)Synaptobrevin_met/fun-IPR016444	0.140952490838	0.0252952338387	0.813876605581	0.541749869952	0.400797379115
SRP54:ENSG00000100883:E5.4-E6.1|ENSG00000100883:E5.4-E8.1	True	exclusion	clu_4359	NewClu_977	ENSG00000100883:E6.1	cassette-exon	chr14:35468855-35470142|chr14:35468855-35476489	(-)alt-N-terminus, (-)AA:455(ENSP00000440629)->504(ENSP00000216774)|(-)REGION-G-domain, (-)SRP54_euk-IPR006325, (-)Signal_recog_particl_SRP54_hlx-IPR013822	-0.0439111654436	0.0252976188518	0.813876605581	0.908283758714	0.952194924158
CEBPZ:ENSG00000115816:I11.1-E12.1|ENSG00000115816:E11.1-E12.1	True	inclusion	clu_7886	NewClu_1467	ENSG00000115816:I11.1	intron-retention	chr2:37439536-37439535|chr2:37441007-37439535	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:503(LF210930-PEP)->998(BAG35244.1)|(-)ARM-type_fold-IPR016024, (-)CCAAT-binding_factor-IPR005612, (-)MOD_RES-N6-acetyllysine, (-)MOD_RES-Phosphoserine	0.0261919078862	0.0252986532508	0.813876605581	0.0369647249048	0.0107728170185
XXyac-YRM2039.2:ENSG00000181404:I10.1-E11.1|ENSG00000181404:E9.4-E11.2	True	exclusion	clu_24387	NewClu_88	ENSG00000181404:I10.1|ENSG00000181404:E11.1	intron-retention	chr9:16070-16069|chr9:16718-16061	(+)alt-N-terminus, (+)alt-C-terminus, (+)AA:88(BC094860-PEP)->160(ENST00000330546-PEP)	-0.187828137149	0.0252994824234	0.813876605581	0.543916573476	0.731744710625
TEN1-CDK3:ENSG00000261408:E7.1-E8.1|ENSG00000261408:E7.1-I7.1	False	inclusion	clu_37524	NewClu_4033	ENSG00000261408:E8.1	intron-retention	chr17:73998499-73998592|chr17:73998499-73998500		-0.0732643150359	0.0253031342805	0.813876605581	0.873470611278	0.946734926314
DYRK1A:ENSG00000157540:I5.1_38801210-E6.1|ENSG00000157540:E4.5-E7.1	True	exclusion	clu_17466	NewClu_4549	ENSG00000157540:I5.1_38801210|ENSG00000157540:E6.1		chr21:38801210-38802571|chr21:38792686-38844986		-0.0417174652685	0.0253033747841	0.813876605581	0.0365760377143	0.0782935029828
CD47:ENSG00000196776:I8.1-E9.1|ENSG00000196776:E7.1-E9.2	True	inclusion	clu_27031	NewClu_1525	ENSG00000196776:I8.1|ENSG00000196776:E9.1	intron-retention	chr3:107773587-107773586|chr3:107776324-107770817		0.0580904732467	0.0253045872166	0.813876605581	0.142953623476	0.0848631502295
DAPK1:ENSG00000196730:E9.1-E9.3|ENSG00000196730:E8.2-E9.3	True	exclusion	clu_27009	NewClu_2894	ENSG00000196730:E9.1	cassette-exon	chr9:90254613-90254704|chr9:90254398-90254704		-0.0474751149333	0.0253187032966	0.813876605581	0.9347375834	0.982212698333
TLR1:ENSG00000174125:E3.6-E5.1|ENSG00000174125:E3.6-E4.1	False	exclusion	clu_22825	NewClu_4561	ENSG00000174125:E4.1	cassette-exon	chr4:38806375-38802569|chr4:38806375-38806003		0.0749526869221	0.0253243174968	0.813876605581	0.190679075842	0.11572638892
C16orf74:ENSG00000154102:E2.1-E3.5|ENSG00000154102:E2.1-E3.4	False	exclusion	clu_16738	NewClu_1844	ENSG00000154102:E3.4	alt-3'	chr16:85768796-85743891|chr16:85768796-85743913	(-)alt-N-terminus, (-)AA:29(ENSP00000473306)->76(BAS02096.1)|(-)MOD_RES-Phosphothreonine	0.0905977496715	0.0253337012959	0.813876605581	0.514309665294	0.423711915623
CAPZA1:ENSG00000116489:E7.1-I7.1|ENSG00000116489:E7.1-E8.2	True	inclusion	clu_8051	NewClu_2155	ENSG00000116489:I7.1	intron-retention	chr1:113201723-113201724|chr1:113201723-113202323		0.0463955096119	0.0253401855725	0.813876605581	0.120484775429	0.0740892658167
WDR76:ENSG00000092470:E3.1-E4.1|ENSG00000092470:I3.1_44127738-E4.1	False	exclusion	clu_3699	NewClu_3711	ENSG00000092470:E3.1		chr15:44127348-44128359|chr15:44127738-44128359		0.0446232248046	0.0253455784376	0.813876605581	0.970594530667	0.925971305862
CRELD1:ENSG00000163703:E4.1-E5.1|ENSG00000163703:E3.1-E6.1	True	exclusion	clu_19124	NewClu_3762	ENSG00000163703:E4.1|E5.1	cassette-exon	chr3:9979356-9979699|chr3:9976601-9982534	(+)retained_intron, (+)nonsense_mediated_decay, (+)alt-N-terminus, (+)alt-C-terminus, (+)AA:30(ENST00000465716-PEP)->101(ENSP00000411021)|(+)COMPBIAS-Pro-rich, (+)SIGNAL	-0.0798021851111	0.0253520563887	0.813876605581	0.857704951889	0.937507137
TRAPPC12:ENSG00000171853:E17.2-E21.2|ENSG00000171853:E17.4-I17.1	False	inclusion	clu_22197	NewClu_2281	ENSG00000171853:E17.2|ENSG00000171853:E21.2	intron-retention	chr2:3469466-3481466|chr2:3469578-3469579	(-)nonsense_mediated_decay, (-)alt-N-terminus, (-)alt-C-terminus, (-)AA:212(ENSP00000399909)->735(ENSP00000371544)|(-)Coatomer_esu-IPR006822, (-)MOD_RES-Phosphoserine, (-)REPEAT-TPR 2, (-)REPEAT-TPR 3, (-)REPEAT-TPR 4, (-)TPR-contain_dom-IPR013026, (-)TPR_repeat-IPR019734	-0.117254208843	0.0253588561082	0.813876605581	0.6661293158	0.783383524643
SRF:ENSG00000112658:E7.1-I7.1|ENSG00000112658:E7.1-E8.1	True	inclusion	clu_7168	NewClu_4203	ENSG00000112658:I7.1	intron-retention	chr6:43146620-43146621|chr6:43146620-43146833		0.0867548572139	0.0253789381786	0.813876605581	0.275295167476	0.188540310262
SETD1B:ENSG00000139718:E16.1-E17.1|ENSG00000139718:E16.1-ENSG00000158023:I17.1_122405082	True	exclusion	clu_13495	NewClu_2454	ENSG00000139718:E17.1	trans-splicing	chr12:122265976-122267972|chr12:122265976-122405082		-0.0195039656354	0.0253818387695	0.813876605581	0.967628543381	0.987132509016
CRNDE:ENSG00000245694:I5.1-E6.1|ENSG00000245694:E5.2-E6.2	True	inclusion	clu_34324	NewClu_2836	ENSG00000245694:I5.1|ENSG00000245694:E6.1	intron-retention	chr16:54954529-54954528|chr16:54957497-54954322		0.0453759107588	0.0253870431109	0.813876605581	0.07356727925	0.0281913684912
FAM65A:ENSG00000039523:I10.1-E11.1|ENSG00000039523:E10.1-E11.1	True	inclusion	clu_998	NewClu_2403	ENSG00000039523:I10.1	intron-retention	chr16:67573748-67573749|chr16:67573654-67573749		0.0425202510373	0.0253992822039	0.813876605581	0.0848611238	0.0423408727627
AGPAT6:ENSG00000158669:E5.8-E6.1|ENSG00000158669:E5.8-I5.1_41458917	False	exclusion	clu_17714	NewClu_4200	ENSG00000158669:E6.1		chr8:41456823-41466935|chr8:41456823-41458917		0.052372772619	0.0253993355626	0.813876605581	0.924260291952	0.871887519333
MPP1:ENSG00000130830:E11.3-I11.1|ENSG00000130830:E11.2-E12.1	True	inclusion	clu_10830	NewClu_1553	ENSG00000130830:E11.3|ENSG00000130830:I11.1	intron-retention	chrX:154011928-154011927|chrX:154012303-154011782		0.0540604074044	0.0254370959625	0.813876605581	0.139975730667	0.0859153232623
ANKRD52:ENSG00000139645:E7.3-E8.1|ENSG00000139645:I7.1-E8.1	False	inclusion	clu_13479	NewClu_4483	ENSG00000139645:E7.3	intron-retention	chr12:56647851-56647584|chr12:56647585-56647584		-0.136200494402	0.0254374178607	0.813876605581	0.643757572524	0.779958066926
TMEM66:ENSG00000133872:E7.3-E8.1|ENSG00000133872:I7.1-E8.1	False	inclusion	clu_11543	NewClu_4571	ENSG00000133872:E7.3	intron-retention	chr8:29923504-29921429|chr8:29921430-29921429	(-)nonsense_mediated_decay, (-)alt-N-terminus, (-)alt-C-terminus, (-)AA:37(ENSP00000430477)->167(ENSP00000441723)|(+)SIGNAL, (-)DUF1183_TMEM66-IPR009567, (-)TOPO_DOM-Cytoplasmic, (-)TRANSMEM-Helical;	-0.0330402995363	0.0254477457648	0.813876605581	0.880898057857	0.913938357393
RPS6KB1:ENSG00000108443:E9.1-E12.2|ENSG00000108443:E11.1-I11.1	False	inclusion	clu_6210	NewClu_811	ENSG00000108443:E9.1|ENSG00000108443:E12.2	intron-retention	chr17:58007535-58008983|chr17:58008413-58008414	(+)truncated, (-)AA:140(AAH36033.1)->525(BAG10802.1)|(+)Prot_kinase_cat_dom-IPR000719, (-)ACT_SITE-Proton acceptor, (-)AGC-kinase_C-IPR000961, (-)DOMAIN-AGC-kinase C-terminal, (-)DOMAIN-Protein kinase, (-)HELIX, (-)Kinase-like_dom-IPR011009, (-)MOD_RES-N6-acetyllysine, (-)MOD_RES-Phosphoserine, (-)MOD_RES-Phosphothreonine, (-)MOD_RES-Phosphothreonine; by MTOR, NEK6 and NEK7, (-)MOD_RES-Phosphothreonine; by PDPK1, (-)Pkinase_C-IPR017892, (-)Prot_kinase_cat_dom-IPR000719, (-)REGION-Autoinhibitory domain, (-)Ribosomal_S6_kinase-IPR016238, (-)STRAND, (-)Ser-Thr/Tyr_kinase_cat_dom-IPR001245, (-)Ser/Thr_dual-sp_kinase_dom-IPR002290, (-)TURN, (-)Tyr_kinase_cat_dom-IPR020635	-0.0676935492917	0.0254576751976	0.813876605581	0.84241571819	0.910109267482
MPST:ENSG00000128309:E1.5-E3.1|ENSG00000128309:E1.7-E3.1	False	inclusion	clu_10237	NewClu_3647	ENSG00000128309:E1.7	altPromoter	chr22:37415815-37420233|chr22:37415913-37420233	(~)AA:297(ENSP00000384812)+>297(AAH16737.1)	-0.0464352502795	0.0254617247365	0.813876605581	0.0731052385238	0.119540488803
MCCC1:ENSG00000078070:E2.6-E4.2|ENSG00000078070:E3.1-E4.2	False	inclusion	clu_2670	NewClu_3784	ENSG00000078070:E3.1	altPromoter	chr3:182817140-182812393|chr3:182816276-182812393	(+)alt-N-terminus, (+)alt-C-terminus, (+)AA:426(BAG57977.1)->434(BC042453-PEP)|(+)Biotin_COase_C-IPR005482, (+)Biotin_carboxylation_dom-IPR011764, (+)CarbamoylP_synth_lsu_N-IPR005481, (+)PreATP-grasp_dom-IPR016185	-0.03809316035	0.0254618648519	0.813876605581	0.927096444333	0.965189604683
ZC3H7A:ENSG00000122299:E14.2-E16.2|ENSG00000122299:E15.1-E16.2	False	exclusion	clu_9138	NewClu_2519	ENSG00000122299:E15.1	cassette-exon	chr16:11864639-11862357|chr16:11862887-11862357	(-)retained_intron, (-)nonsense_mediated_decay, (-)alt-N-terminus, (-)alt-C-terminus, (-)AA:92(ENSP00000459458)->249(ENST00000571676-PEP)	0.0323119105476	0.0254714102116	0.813876605581	0.0949937290476	0.0626818185
ANKMY1:ENSG00000144504:E15.2-E19.1|ENSG00000144504:E18.2-E19.1	False	exclusion	clu_14729	NewClu_2435	ENSG00000144504:E18.2	cassette-exon	chr2:241452219-241439982|chr2:241446977-241439982		0.0690519687574	0.0254729513771	0.813876605581	0.18511243035	0.116060461593
RBM6:ENSG00000004534:E24.1-E25.1|ENSG00000004534:I12.1_50090246-ENSG00000003756:E26.1	True	inclusion	clu_73	NewClu_4522	ENSG00000004534:E24.1|ENSG00000004534:E25.1	trans-splicing	chr3:50106197-50107888|chr3:50090246-50154507		0.0504222824286	0.0254910350162	0.813876605581	0.908962002429	0.85853972
TAGAP:ENSG00000164691:E6.1-E7.1|ENSG00000164691:I6.1-E7.1	False	inclusion	clu_19655	NewClu_1607	ENSG00000164691:E6.1	intron-retention	chr6:159462386-159461864|chr6:159461865-159461864		-0.0488748207127	0.0255036380935	0.813876605581	0.877053656238	0.925928476951
PIK3CA:ENSG00000121879:E20.1-E21.1|ENSG00000121879:I20.1-E21.1	False	inclusion	clu_9086	NewClu_3898	ENSG00000121879:E20.1	intron-retention	chr3:178947230-178947792|chr3:178947791-178947792		-0.04908234052	0.025508806794	0.813876605581	0.9235723092	0.97265464972
ARFGAP1:ENSG00000101199:I14.1-E15.1|ENSG00000101199:E14.6-E15.2	True	inclusion	clu_4451	NewClu_2823	ENSG00000101199:I14.1|ENSG00000101199:E15.1	intron-retention	chr20:61916837-61916838|chr20:61916274-61917006	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:286(LF206066-PEP)->293(BAH13964.1)|(-)MOD_RES-N6-acetyllysine, (-)MOD_RES-Phosphoserine, (-)MOD_RES-Phosphothreonine	0.0867166385131	0.0255102179634	0.813876605581	0.188322412278	0.101605773765
C16orf55:ENSG00000167523:E1.10-E4.1|ENSG00000167523:E1.12-E4.1	False	inclusion	clu_20750	NewClu_637	ENSG00000167523:E1.12	alt-5'	chr16:89724617-89735694|chr16:89724829-89735694	(-)nonsense_mediated_decay, (-)alt+N+terminus, (-)alt+C+terminus, (-)AA:38(ENSP00000462403)+>66(AK128803+PEP)	-0.0866819850172	0.0255115315733	0.813876605581	0.460807419524	0.547489404541
PRKCD:ENSG00000163932:I12.1-E13.1|ENSG00000163932:E12.1-E13.1	True	inclusion	clu_19223	NewClu_3373	ENSG00000163932:I12.1	intron-retention	chr3:53217467-53217468|chr3:53217222-53217468	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:147(LF214008-PEP)->350(AK130150-PEP)|(-)ACT_SITE-Proton acceptor, (-)AGC-kinase_C-IPR000961, (-)BINDING-ATP, (-)DOMAIN-AGC-kinase C-terminal, (-)DOMAIN-Protein kinase, (-)Kinase-like_dom-IPR011009, (-)MOD_RES-Phosphoserine, (-)MOD_RES-Phosphothreonine; by autocatalysis (Probable), (-)MOD_RES-Phosphotyrosine, (-)MOD_RES-Phosphotyrosine; by SRC (Probable), (-)NP_BIND-ATP, (-)Pkinase_C-IPR017892, (-)Prot_kinase_cat_dom-IPR000719, (-)Ser-Thr/Tyr_kinase_cat_dom-IPR001245, (-)Ser/Thr_dual-sp_kinase_dom-IPR002290, (-)Tyr_kinase_cat_dom-IPR020635, (+)STRAND	0.026706595701	0.0255120288969	0.813876605581	0.054034626619	0.027328030918
PON2:ENSG00000105854:E8.3-E9.2|ENSG00000105854:E8.3-E9.1	False	exclusion	clu_5668	NewClu_689	ENSG00000105854:E9.1	alt-3'	chr7:95041624-95041055|chr7:95041624-95041091	(+)alt+N+terminus, (+)AA:354(BAJ21164.1)+>363(BAG59238.1)|(-)Arylesterase-IPR002640	0.137238525521	0.0255127486545	0.813876605581	0.43262394625	0.295385420729
SLC39A6:ENSG00000141424:I1.1_33707994-E2.1|ENSG00000141424:E1.6-E2.1	True	exclusion	clu_13940	NewClu_2091	ENSG00000141424:I1.1_33707994		chr18:33707994-33706979|chr18:33709077-33706979		-0.10120476704	0.0255156793913	0.813876605581	0.0584757305263	0.159680497566
SKIV2L2:ENSG00000039123:E23.1-E24.2|ENSG00000039123:E24.1_54701147-E24.2	False	exclusion	clu_994	NewClu_321	ENSG00000039123:E23.1	cassette-exon	chr5:54696249-54701253|chr5:54701147-54701253		0.081120622463	0.0255187133604	0.813876605581	0.920031494333	0.83891087187
B4GALT4:ENSG00000121578:E4.2-E9.1|ENSG00000121578:E6.1-E9.1	False	exclusion	clu_9039	NewClu_121	ENSG00000121578:E6.1	cassette-exon	chr3:118955700-118949091|chr3:118953992-118949091	(~)AA:33(ENST00000460395+PEP)+>33(ENST00000472471+PEP)	0.0679323865762	0.0255269629408	0.813876605581	0.22226105181	0.154328665233
RP11-10O17.2:ENSG00000247240:E1.9-E2.1|ENSG00000247240:E1.7-E2.1	True	inclusion	clu_34454	NewClu_3752	ENSG00000247240:E1.9	alt-5'	chr15:74754439-74758377|chr15:74754368-74758377	(+)alt-N-terminus, (+)alt-C-terminus, (+)AA:66(ENST00000567286-PEP)->140(BC121819-PEP)	0.0880902772202	0.0255278862805	0.813876605581	0.29648348915	0.20839321193
CRY1:ENSG00000008405:I3.1-E4.1|ENSG00000008405:E1.2-E6.1	True	inclusion	clu_381	NewClu_620	ENSG00000008405:I3.1|ENSG00000008405:E4.1	intron-retention	chr12:107443631-107443630|chr12:107486582-107415970		0.0276267472149	0.0255337403425	0.813876605581	0.0295842416316	0.00195749441667
CHAF1A:ENSG00000167670:E4.2-E6.1|ENSG00000167670:E5.1-E6.1	False	inclusion	clu_20824	NewClu_2022	ENSG00000167670:E5.1	cassette-exon	chr19:4418073-4423332|chr19:4422792-4423332	(+)nonsense_mediated_decay, (+)alt-N-terminus, (+)alt-C-terminus, (+)AA:17(ENSP00000466888)->292(ENSP00000467296)|(+)CAF-1_p150-IPR021644, (+)MOD_RES-Phosphoserine, (+)MOTIF-PxVxL motif	-0.0485166543029	0.0255375832014	0.813876605581	0.0630646772381	0.111581331541
LRMP:ENSG00000118308:E19.5-E20.1|ENSG00000118308:I10.1_25202366-U34.1_25392645	True	inclusion	clu_8442	NewClu_4146	ENSG00000118308:E19.5|ENSG00000118308:E20.1		chr12:25232697-25236357|chr12:25202366-25392645		0.0806185226478	0.025542638977	0.813876605581	0.885148601667	0.804530079019
PTBP2:ENSG00000117569:E14.1-E15.1|ENSG00000117569:I14.1-E15.1	False	inclusion	clu_8336	NewClu_4608	ENSG00000117569:E14.1	intron-retention	chr1:97278484-97278585|chr1:97278584-97278585		-0.0768281860273	0.0255433223807	0.813876605581	0.8049205029	0.881748688927
MBNL1:ENSG00000152601:E14.1-E15.1|ENSG00000152601:E13.2-E15.1	True	inclusion	clu_16436	NewClu_4076	ENSG00000152601:E14.1	cassette-exon	chr3:152164546-152165409|chr3:152163328-152165409	(+)alt-N-terminus, (+)alt-C-terminus, (+)AA:342(AAP30727.1)->343(AAH50535.1)|(-)HELIX, (-)STRAND, (-)TURN, (-)ZN_FING-C3H1-type 1, (-)ZN_FING-C3H1-type 2, (-)Znf_CCCH-IPR000571	0.0759730930679	0.0255451393262	0.813876605581	0.286865118429	0.210892025361
REEP4:ENSG00000168476:I2.1-E3.1|ENSG00000168476:E2.1-E3.1	True	inclusion	clu_21155	NewClu_2797	ENSG00000168476:I2.1	intron-retention	chr8:21997762-21997761|chr8:21998138-21997761	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:121(LF210148-PEP)->173(AAH50622.1)|(-)TB2_DP1_HVA22-IPR004345, (-)TRANSMEM-Helical;, (+)MOD_RES-Phosphoserine, (+)MOD_RES-Phosphothreonine	0.052249769139	0.0255472023058	0.813876605581	0.112742213762	0.060492444623
DAK:ENSG00000149476:E9.1-E10.2|ENSG00000149476:E9.1-I9.1	False	inclusion	clu_15798	NewClu_427	ENSG00000149476:E10.2	intron-retention	chr11:61108986-61109295|chr11:61108986-61108987		-0.0718997776303	0.0255556739975	0.813876605581	0.869894972941	0.941794750571
HBS1L:ENSG00000112339:E16.3-I16.1|ENSG00000112339:E16.2-E17.1	True	inclusion	clu_7108	NewClu_3853	ENSG00000112339:E16.3|ENSG00000112339:I16.1	intron-retention	chr6:135303431-135303430|chr6:135303596-135300406		0.0441588784762	0.0255846453542	0.813876605581	0.0892696614762	0.045110783
TK2:ENSG00000166548:E4.1-I4.1|ENSG00000166548:I3.2-E8.1	True	inclusion	clu_20424	NewClu_3395	ENSG00000166548:E4.1|ENSG00000166548:I4.1	intron-retention	chr16:66582881-66582880|chr16:66582881-66575856		0.013501292	0.0255864386632	0.813876605581	0.013501292	0.0
THAP3:ENSG00000041988:E6.2-E6.4_6692974|ENSG00000041988:E6.2-E6.4	False	exclusion	clu_1041	NewClu_1013	ENSG00000041988:E6.4_6692974	alt-3'	chr1:6692555-6692974|chr1:6692555-6692856		0.0673295491424	0.0255894602285	0.813876605581	0.1584360386	0.0911064894576
PXMP2:ENSG00000176894:E5.1-E7.1|ENSG00000176894:E3.3-E7.1	True	inclusion	clu_23455	NewClu_2703	ENSG00000176894:E5.1	cassette-exon	chr12:133277955-133281205|chr12:133266962-133281205	(+)alt-N-terminus, (+)alt-C-terminus, (+)AA:160(ENSP00000446049)->167(BAG63276.1)|(-)TOPO_DOM-Cytoplasmic, (-)TOPO_DOM-Peroxisomal, (-)TRANSMEM-Helical;	0.0445032627026	0.0255916963947	0.813876605581	0.929194741571	0.884691478869
LRRC25:ENSG00000175489:I1.1_18506886-E2.1|ENSG00000175489:E1.7-E2.1	True	inclusion	clu_23163	NewClu_4497	ENSG00000175489:I1.1_18506886		chr19:18506886-18502935|chr19:18506995-18502935		0.0932504893298	0.025599082815	0.813876605581	0.408449484294	0.315198994964
HCFC1:ENSG00000172534:E14.1-I14.1|ENSG00000172534:E14.1-E15.1	True	inclusion	clu_22385	NewClu_4163	ENSG00000172534:I14.1	intron-retention	chrX:153222369-153222368|chrX:153222369-153222214	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:349(LF211529-PEP)->1966(ENSP00000346174)|(-)CROSSLNK-Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin), (-)Fibronectin_type3-IPR003961, (-)Kelch_1-IPR006652, (-)Kelch_2-IPR011498, (-)MOD_RES-N6-acetyllysine, (-)MOD_RES-Phosphoserine, (-)MOD_RES-Phosphothreonine, (-)REGION-Interaction with GABP2, (-)REGION-Interaction with SIN3A, (-)REGION-Interaction with ZBTB17, (-)REGION-Required for interaction with OGT, (-)REPEAT-HCF repeat 1, (-)REPEAT-HCF repeat 2, (-)REPEAT-Kelch 1, (-)REPEAT-Kelch 2, (-)REPEAT-Kelch 3, (-)REPEAT-Kelch 4, (-)REPEAT-Kelch 5	0.0326129309547	0.0256021119387	0.813876605581	0.076984025381	0.0443710944262
ACTN4:ENSG00000130402:E22.1-I22.1|ENSG00000130402:E22.1-E23.2	True	inclusion	clu_10678	NewClu_3179	ENSG00000130402:I22.1	intron-retention	chr19:39217743-39217744|chr19:39217743-39218586	(+)alt-N-terminus, (+)alt-C-terminus, (+)AA:75(ALQ33342.1)->157(LF207581-PEP)|(-)COMPBIAS-Poly-Gly	0.0326293288306	0.0256199366127	0.813876605581	0.0863299616667	0.0537006328361
ELMSAN1:ENSG00000156030:E15.2-E16.1|ENSG00000156030:E14.1-E16.1	True	inclusion	clu_17174	NewClu_1723	ENSG00000156030:E15.2	cassette-exon	chr14:74188000-74186204|chr14:74189401-74186204		0.0938943826347	0.0256436176909	0.813876605581	0.529900404143	0.436006021508
ADAM15:ENSG00000143537:E2.10-E3.6|ENSG00000143537:E2.10-E3.4	False	inclusion	clu_14473	NewClu_1664	ENSG00000143537:E3.4	alt-3'	chr1:155023941-155025147|chr1:155023941-155025096	(-)alt+C+terminus, (-)AA:809(BAH12126.1)+>814(BAJ20552.1)|(-)MOTIF+SH3+binding, (+)DISULFID, (+)DOMAIN-EGF-like, (+)EG-like_dom-IPR000742, (+)TOPO_DOM-Extracellular	-0.0408430799667	0.0256490721808	0.813876605581	0.89896569335	0.939808773317
LLGL1:ENSG00000131899:E2.1-E3.1|ENSG00000131899:E2.1-I2.1	False	inclusion	clu_11068	NewClu_3083	ENSG00000131899:E3.1	intron-retention	chr17:18133352-18135809|chr17:18133352-18133353		-0.0205649258421	0.0256567514506	0.813876605581	0.979435074158	1.0
MAN2B1:ENSG00000104774:E7.1-E9.2|ENSG00000104774:E7.1-E9.1_12769327	False	inclusion	clu_5317	NewClu_1278	ENSG00000104774:E9.1.12769327	alt-3'	chr19:12772074-12769324|chr19:12772074-12769327		-0.0373000449258	0.0256666455794	0.813876605581	0.811104720238	0.848404765164
VWA9:ENSG00000138614:E4.3_65892189-E5.1|ENSG00000138614:E4.6-E5.1	False	inclusion	clu_13164	NewClu_2808	ENSG00000138614:E4.6	alt-5'	chr15:65892189-65891328|chr15:65892112-65891328		-0.068807708799	0.0256685850393	0.813876605581	0.0643103322857	0.133118041085
TTC19:ENSG00000011295:E4.2-I4.1|ENSG00000011295:E4.2-E5.1	True	inclusion	clu_517	NewClu_1183	ENSG00000011295:I4.1	intron-retention	chr17:15907201-15907202|chr17:15907201-15907515	(-)alt-N-terminus, (-)alt-C-terminus, (-)AA:266(LF384748-PEP)->273(BAA91103.1)|(-)REPEAT-TPR 1, (-)REPEAT-TPR 2, (-)REPEAT-TPR 3, (-)REPEAT-TPR 4, (-)REPEAT-TPR 5, (-)TPR-4-IPR011717, (-)TPR-contain_dom-IPR013026, (-)TPR_repeat-IPR019734	0.0823057177409	0.0256817319122	0.813876605581	0.175106268571	0.0928005508305
PTCD1:ENSG00000106246:E1.7-I1.1|ENSG00000106246:U0.1_99067824-E3.4	True	inclusion	clu_5797	NewClu_2597	ENSG00000106246:E1.7|ENSG00000106246:I1.1	intron-retention	chr7:99063734-99063733|chr7:99067824-99057816		0.172163923094	0.0256858836843	0.813876605581	0.472318969368	0.300155046275
ZNF395:ENSG00000186918:E10.2-E11.1|ENSG00000186918:I10.1-E11.1	False	inclusion	clu_25958	NewClu_3812	ENSG00000186918:E10.2	intron-retention	chr8:28214187-28210925|chr8:28210926-28210925	(-)alt+N+terminus, (-)alt+C+terminus, (-)AA:157(LF210125+PEP)+>513(BAD29734.1)|(-)MOD_RES+Phosphoserine, (-)MOTIF+Nuclear export signal, (-)ZN_FING+C2H2+type, (-)Znf_C2H2+IPR007087	-0.0481010531498	0.0256959259342	0.813876605581	0.881804395905	0.929905449055
